ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout,source_file,future_1s_some,future_1s_full,some_sum_2,pgscan_sum_2,pgmaj_sum_2,refault_sum_2,some_sum_6,pgscan_sum_6,pgmaj_sum_6,refault_sum_6,some_sum_10,pgscan_sum_10,pgmaj_sum_10,refault_sum_10,diff_some,diff_pgscan,mem_drop,some_std_6,pgscan_std_6
1772287179488,135282,45113,1465412,510,508,524,6264,6,381,41231,psi_douyin_20260228_221442.csv,170437.0,54082.0,226962.0,5552.0,2640.0,9610.0,233888.0,5552.0,2848.0,11296.0,245895.0,5552.0,3241.0,17173.0,43602.0,-4532.0,-2100.0,59342.108043670545,2027.0379045954387
1772287180365,101863,31447,1464244,0,0,156,2726,0,86,21663,psi_douyin_20260228_221442.csv,154345.0,58771.0,237145.0,510.0,680.0,8990.0,331879.0,5552.0,2969.0,12993.0,342628.0,5552.0,3254.0,18965.0,-33419.0,-510.0,-1168.0,61202.11592883588,2027.0379045954387
1772287181157,68574,22635,1388712,0,0,124,756,0,59,22965,psi_douyin_20260228_221442.csv,125603.0,50582.0,170437.0,0.0,280.0,3482.0,399118.0,5552.0,3083.0,13689.0,404790.0,5552.0,3162.0,15092.0,-33289.0,0.0,-75532.0,55203.60195011433,2027.0379045954387
1772287182061,85771,36136,1388740,0,0,37,892,11,16,17177,psi_douyin_20260228_221442.csv,39854.0,14446.0,154345.0,0.0,161.0,1648.0,484052.0,5552.0,2990.0,14368.0,490247.0,5552.0,3168.0,15677.0,17197.0,0.0,28.0,44925.031070291596,2027.0379045954387
1772287182937,39832,14446,1433504,1187,630,380,3735,0,347,0,psi_douyin_20260228_221442.csv,139.0,0.0,125603.0,1187.0,417.0,4627.0,523002.0,6739.0,3337.0,17719.0,529928.0,6739.0,3545.0,19405.0,-45939.0,1187.0,44764.0,32061.327171531728,1975.9459928516942
1772287183868,22,0,1432452,0,0,7,121,0,6,0,psi_douyin_20260228_221442.csv,277.0,75.0,39854.0,1187.0,387.0,3856.0,431344.0,1697.0,1228.0,14494.0,526078.0,6739.0,3517.0,18497.0,-39810.0,-1187.0,-1052.0,47567.487205723475,487.6680906791701
1772287184811,117,0,1440396,0,0,16,777,0,15,0,psi_douyin_20260228_221442.csv,188.0,75.0,139.0,0.0,23.0,898.0,296179.0,1187.0,720.0,9007.0,524860.0,6739.0,3523.0,19214.0,95.0,0.0,7944.0,43362.19031099176,484.59072078060603
1772287185794,160,75,1421008,0,0,7,156,0,3,0,psi_douyin_20260228_221442.csv,841.0,208.0,277.0,0.0,23.0,933.0,194476.0,1187.0,571.0,6437.0,524183.0,6739.0,3400.0,19157.0,43.0,0.0,-19388.0,38320.23003932348,484.59072078060603
1772287186791,28,0,1436292,0,0,14,14,0,8,0,psi_douyin_20260228_221442.csv,1303.0,560.0,188.0,0.0,21.0,170.0,125930.0,1187.0,461.0,5695.0,523329.0,6739.0,3381.0,18787.0,-132.0,0.0,15284.0,35497.133420413964,484.59072078060603
1772287187724,813,208,1452256,0,0,73,2227,0,41,12439,psi_douyin_20260228_221442.csv,1869.0,352.0,841.0,0.0,87.0,2241.0,40972.0,1187.0,497.0,7030.0,432462.0,1697.0,1338.0,17668.0,785.0,0.0,15964.0,16170.996378290101,484.59072078060603
1772287188602,490,352,1477764,0,0,40,1455,0,8,15801,psi_douyin_20260228_221442.csv,80277.0,18801.0,1303.0,0.0,113.0,3682.0,1630.0,0.0,157.0,4750.0,297670.0,1187.0,854.0,12859.0,-323.0,0.0,25508.0,315.8510197420595,0.0
1772287189454,1379,0,1486844,0,0,6,218,0,4,0,psi_douyin_20260228_221442.csv,226465.0,106227.0,1869.0,0.0,46.0,1673.0,2987.0,0.0,156.0,4847.0,197186.0,1187.0,704.0,10351.0,889.0,0.0,9080.0,520.7215826831836,0.0
1772287190387,78898,18801,1441100,0,5440,13496,25004,131,13729,16770,psi_douyin_20260228_221442.csv,160134.0,93274.0,80277.0,0.0,13502.0,25222.0,81768.0,0.0,13636.0,29074.0,207510.0,1187.0,14076.0,34599.0,77519.0,0.0,-45744.0,31979.33455843014,0.0
1772287191196,147567,87426,1587424,15756,7930,2106,5905,181,807,39726,psi_douyin_20260228_221442.csv,60126.0,23117.0,226465.0,15756.0,15602.0,30909.0,229175.0,15756.0,15735.0,34823.0,269306.0,16943.0,16145.0,39612.0,68669.0,15756.0,146324.0,62048.6700628359,6432.360064548626
1772287192029,12567,5848,1490572,0,0,2343,471,0,107,3620,psi_douyin_20260228_221442.csv,65147.0,25558.0,160134.0,15756.0,4449.0,6376.0,241714.0,15756.0,18064.0,35280.0,242041.0,15756.0,18108.0,36348.0,-135000.0,-15756.0,-96852.0,60702.61355054384,6432.360064548626
1772287192880,47559,17269,1415588,842,764,1504,1253,11,715,9831,psi_douyin_20260228_221442.csv,50610.0,36940.0,60126.0,842.0,3847.0,1724.0,288460.0,16598.0,19495.0,34306.0,289578.0,16598.0,19605.0,37480.0,34992.0,842.0,-74984.0,57540.678371623915,6372.517545418504
1772287193654,17588,8289,1415708,0,0,398,502,0,131,13450,psi_douyin_20260228_221442.csv,37457.0,31548.0,65147.0,842.0,1902.0,1755.0,305558.0,16598.0,19853.0,33353.0,307049.0,16598.0,19987.0,37205.0,-29971.0,-842.0,120.0,55083.55959328217,6372.517545418504
1772287194461,33022,28651,1620924,0,0,71,331,0,19,0,psi_douyin_20260228_221442.csv,62665.0,43959.0,50610.0,0.0,469.0,833.0,337201.0,16598.0,19918.0,33466.0,339911.0,16598.0,20051.0,37380.0,15434.0,0.0,205216.0,50734.090493145406,6372.517545418504
1772287195162,4435,2897,1559096,0,0,529,885,0,369,3697,psi_douyin_20260228_221442.csv,105322.0,71913.0,37457.0,0.0,600.0,1216.0,262738.0,16598.0,6951.0,9347.0,344318.0,16598.0,20566.0,38251.0,-28587.0,0.0,-61828.0,53122.60812748813,6372.517545418504
1772287195990,58230,41062,1426844,1612,845,334,2132,15,176,26597,psi_douyin_20260228_221442.csv,62526.0,31302.0,62665.0,1612.0,863.0,3017.0,173401.0,2454.0,5179.0,5574.0,401735.0,18210.0,20827.0,38156.0,53795.0,1612.0,-132252.0,21064.959163660147,678.7962875561399
1772287196748,47092,30851,1500260,0,0,1107,7444,0,2508,12537,psi_douyin_20260228_221442.csv,15450.0,451.0,105322.0,1612.0,1441.0,9576.0,207926.0,2454.0,3943.0,12547.0,448337.0,18210.0,21894.0,44145.0,-11138.0,-1612.0,73416.0,20416.514811952336,678.7962875561399
1772287197580,15434,451,1440932,0,0,3748,2691,0,1340,0,psi_douyin_20260228_221442.csv,666.0,0.0,62526.0,0.0,4855.0,10135.0,175801.0,1612.0,6187.0,13985.0,462392.0,18210.0,25636.0,46618.0,-31658.0,0.0,-59328.0,20567.248590092688,658.0962442277454
1772287198332,16,0,1403792,0,0,144,94,0,8,0,psi_douyin_20260228_221442.csv,15402.0,12032.0,15450.0,0.0,3892.0,2785.0,158229.0,1612.0,5933.0,13577.0,383510.0,18210.0,12284.0,21708.0,-15418.0,0.0,-37140.0,23596.54047312875,658.0962442277454
1772287199119,650,0,1389676,0,0,319,179,0,181,1692,psi_douyin_20260228_221442.csv,55275.0,43714.0,666.0,0.0,463.0,273.0,125857.0,1612.0,6181.0,13425.0,236593.0,2454.0,10497.0,15982.0,634.0,0.0,-14116.0,25403.51272101302,658.0962442277454
1772287199852,14752,12032,1332580,0,0,100,466,0,200,14308,psi_douyin_20260228_221442.csv,40708.0,31685.0,15402.0,0.0,419.0,645.0,136174.0,1612.0,5752.0,13006.0,238778.0,2454.0,8254.0,15977.0,14102.0,0.0,-57096.0,24388.85920797999,658.0962442277454
1772287200660,40523,31682,1380220,0,0,517,463,0,353,18083,psi_douyin_20260228_221442.csv,48667.0,41471.0,55275.0,0.0,617.0,929.0,118467.0,0.0,5935.0,11337.0,231742.0,1612.0,7267.0,15187.0,25771.0,0.0,47640.0,19884.42067297923,0.0
1772287201462,185,3,1364660,0,0,325,2810,0,124,3103,psi_douyin_20260228_221442.csv,122949.0,112276.0,40708.0,0.0,842.0,3273.0,71560.0,0.0,5153.0,6703.0,214339.0,1612.0,7194.0,17495.0,-40338.0,0.0,-15560.0,15779.27820486955,0.0
1772287202287,48482,41468,1324592,0,0,352,6620,0,29,28156,psi_douyin_20260228_221442.csv,74515.0,70808.0,48667.0,0.0,677.0,9430.0,104608.0,0.0,1757.0,10632.0,229799.0,1612.0,7475.0,23784.0,48297.0,0.0,-40068.0,21848.984998545602,0.0
1772287203135,74467,70808,1360416,0,0,85,721,0,16,5343,psi_douyin_20260228_221442.csv,43437.0,27693.0,122949.0,0.0,437.0,7341.0,179059.0,0.0,1698.0,11259.0,299831.0,1612.0,7031.0,23620.0,25985.0,0.0,35824.0,29706.37167623589,0.0
1772287203959,48,0,1558764,0,0,201,7657,8,58,8742,psi_douyin_20260228_221442.csv,44274.0,28095.0,74515.0,0.0,286.0,8378.0,178457.0,0.0,1580.0,18737.0,241649.0,0.0,6898.0,29145.0,-74419.0,0.0,198348.0,29825.469541428345,0.0
1772287204827,43389,27693,1765460,644,443,97,1074,0,20,6310,psi_douyin_20260228_221442.csv,891.0,402.0,43437.0,644.0,298.0,8731.0,207094.0,644.0,1577.0,19345.0,237946.0,644.0,5888.0,22775.0,43341.0,644.0,206696.0,29232.195673036083,262.9118990587278
1772287205657,885,402,1683920,0,0,209,1741,0,69,0,psi_douyin_20260228_221442.csv,133.0,0.0,44274.0,644.0,306.0,2815.0,167456.0,644.0,1269.0,20623.0,223397.0,644.0,2349.0,21825.0,-42504.0,-644.0,-81540.0,31955.212924758773,262.9118990587278
1772287206533,6,0,1687764,0,0,69,104,0,41,0,psi_douyin_20260228_221442.csv,130.0,0.0,891.0,0.0,278.0,1845.0,167277.0,644.0,1013.0,17917.0,223387.0,644.0,2274.0,21835.0,-879.0,0.0,3844.0,31986.341389724512,262.9118990587278
1772287207388,127,0,1645836,0,0,76,789,0,42,0,psi_douyin_20260228_221442.csv,2629.0,1856.0,133.0,0.0,145.0,893.0,118922.0,644.0,737.0,12086.0,222864.0,644.0,2031.0,22445.0,121.0,0.0,-41928.0,31848.602554377027,262.9118990587278
1772287208253,3,0,1650596,0,0,44,475,0,2,1025,psi_douyin_20260228_221442.csv,12388.0,9254.0,130.0,0.0,120.0,1264.0,44458.0,644.0,696.0,11840.0,208115.0,644.0,1975.0,22454.0,-124.0,0.0,4760.0,17629.452988299774,262.9118990587278
1772287209118,2626,1856,1666696,0,0,86,1279,0,23,5834,psi_douyin_20260228_221442.csv,15886.0,12781.0,2629.0,0.0,130.0,1754.0,47036.0,644.0,581.0,5462.0,170218.0,644.0,1544.0,23270.0,2623.0,0.0,16100.0,17444.596374427005,262.9118990587278
1772287209895,9762,7398,1662244,0,0,44,686,0,22,2943,psi_douyin_20260228_221442.csv,13608.0,10945.0,12388.0,0.0,130.0,1965.0,13409.0,0.0,528.0,5074.0,179795.0,644.0,1263.0,21146.0,7136.0,0.0,-4452.0,3821.6498749456673,0.0
1772287210716,6124,5383,1682900,0,0,31,92,0,2,2903,psi_douyin_20260228_221442.csv,25210.0,19193.0,15886.0,0.0,75.0,778.0,18648.0,0.0,350.0,3425.0,137437.0,644.0,942.0,14618.0,-3638.0,0.0,20656.0,4043.61437330583,0.0
1772287211516,7484,5562,1677432,0,0,55,676,0,4,5735,psi_douyin_20260228_221442.csv,119143.0,65975.0,13608.0,0.0,86.0,768.0,26126.0,0.0,336.0,3997.0,70454.0,644.0,912.0,14573.0,1360.0,0.0,-5468.0,4048.7276355260146,0.0
1772287212345,17726,13631,1638872,0,0,276,1023,5,2798,12450,psi_douyin_20260228_221442.csv,167439.0,75575.0,25210.0,0.0,331.0,1699.0,43725.0,0.0,536.0,4231.0,88132.0,644.0,987.0,7939.0,10242.0,0.0,-38560.0,6185.002821341733,0.0
1772287213175,101417,52344,1735112,8573,1646,8919,22959,27,5965,26237,psi_douyin_20260228_221442.csv,131256.0,57543.0,119143.0,8573.0,9195.0,23982.0,145139.0,8573.0,9411.0,26715.0,146160.0,8573.0,9809.0,29824.0,83691.0,8573.0,96240.0,38169.19411471338,3499.9125941466978
1772287213984,66022,23231,1746288,577,517,917,4700,8,691,23627,psi_douyin_20260228_221442.csv,109981.0,71519.0,167439.0,9150.0,9836.0,27659.0,208535.0,9150.0,10242.0,30136.0,211297.0,9150.0,10517.0,32783.0,-35395.0,-7996.0,11176.0,39748.02138681459,3460.505974564991
1772287214627,65234,34312,1680532,497,421,343,4566,8,194,28181,psi_douyin_20260228_221442.csv,45276.0,37207.0,131256.0,1074.0,1260.0,9266.0,264007.0,9647.0,10541.0,34016.0,276525.0,9647.0,10791.0,37245.0,-788.0,-80.0,-65756.0,39219.62730275071,3422.4406155062306
1772287215320,44747,37207,1728196,0,0,49,380,0,48,9660,psi_douyin_20260228_221442.csv,3895.0,1794.0,109981.0,497.0,392.0,4946.0,302630.0,9647.0,10559.0,34304.0,321145.0,9647.0,10764.0,36836.0,-20487.0,-497.0,47664.0,34664.534190822014,3422.4406155062306
1772287216120,529,0,1706760,0,0,332,4784,0,228,0,psi_douyin_20260228_221442.csv,3380.0,1794.0,45276.0,0.0,381.0,5164.0,295675.0,9647.0,10836.0,38412.0,321671.0,9647.0,11052.0,41145.0,-44218.0,0.0,-21436.0,36458.07030228929,3422.4406155062306
1772287216972,3366,1794,1888064,0,0,324,3516,0,104,1297,psi_douyin_20260228_221442.csv,74.0,0.0,3895.0,0.0,656.0,8300.0,281315.0,9647.0,10884.0,40905.0,322411.0,9647.0,11290.0,43382.0,2837.0,0.0,181304.0,39303.95077045906,3422.4406155062306
1772287217779,14,0,1888928,0,0,71,2328,0,4,0,psi_douyin_20260228_221442.csv,547.0,417.0,3380.0,0.0,395.0,5844.0,179912.0,1074.0,2036.0,20274.0,312663.0,9647.0,11317.0,45024.0,-3352.0,0.0,864.0,32352.934801446838,278.45717803640724
1772287218635,60,0,1881736,0,0,70,1378,0,59,0,psi_douyin_20260228_221442.csv,493.0,417.0,74.0,0.0,141.0,3706.0,113950.0,497.0,1189.0,16952.0,306599.0,9647.0,11356.0,46310.0,46.0,0.0,-7192.0,28654.0815289318,202.89940036053844
1772287219429,487,417,1868952,0,0,22,237,0,6,0,psi_douyin_20260228_221442.csv,834.0,0.0,547.0,0.0,92.0,1615.0,49203.0,0.0,868.0,12623.0,299602.0,9647.0,11323.0,45871.0,427.0,0.0,-12784.0,17948.01141909612,0.0
1772287220254,6,0,1834556,0,0,45,758,0,266,0,psi_douyin_20260228_221442.csv,1393.0,403.0,493.0,0.0,67.0,995.0,4462.0,0.0,864.0,13001.0,281882.0,9647.0,11092.0,45606.0,-481.0,0.0,-34396.0,1306.3351280096206,0.0
1772287221063,828,0,1814688,0,0,440,3659,0,125,0,psi_douyin_20260228_221442.csv,805.0,403.0,834.0,0.0,485.0,4417.0,4761.0,0.0,972.0,11876.0,181293.0,1074.0,2613.0,26306.0,822.0,0.0,-19868.0,1302.2048609973938,0.0
1772287221890,565,403,1818784,0,0,24,753,0,2,0,psi_douyin_20260228_221442.csv,258.0,0.0,1393.0,0.0,464.0,4412.0,1960.0,0.0,672.0,9113.0,115836.0,497.0,1720.0,22359.0,-263.0,0.0,4096.0,348.0067049238243,0.0
1772287222710,240,0,1792700,0,0,149,2717,0,77,0,psi_douyin_20260228_221442.csv,4175.0,2693.0,805.0,0.0,173.0,3470.0,2186.0,0.0,750.0,9502.0,50842.0,0.0,1526.0,20510.0,-325.0,0.0,-26084.0,318.3649897082519,0.0
1772287223539,18,0,1795152,0,0,37,502,0,57,2468,psi_douyin_20260228_221442.csv,5354.0,3185.0,258.0,0.0,186.0,3219.0,2144.0,0.0,717.0,8626.0,6113.0,0.0,1514.0,20632.0,-222.0,0.0,2452.0,326.74618080696183,0.0
1772287224314,4157,2693,1799384,0,0,71,110,0,25,0,psi_douyin_20260228_221442.csv,6015.0,857.0,4175.0,0.0,108.0,612.0,5814.0,0.0,766.0,8499.0,9741.0,0.0,1253.0,15958.0,4139.0,0.0,4232.0,1594.3432503715223,0.0
1772287225114,1197,492,1774544,0,0,64,496,0,44,1206,psi_douyin_20260228_221442.csv,63934.0,19289.0,5354.0,0.0,135.0,606.0,7005.0,0.0,785.0,8237.0,7572.0,0.0,993.0,12938.0,-2960.0,0.0,-24840.0,1523.0136900255422,0.0
1772287225999,4818,365,1776952,0,0,6,121,0,1,39,psi_douyin_20260228_221442.csv,168364.0,36491.0,6015.0,0.0,70.0,617.0,10995.0,0.0,351.0,4699.0,12376.0,0.0,928.0,10731.0,3621.0,0.0,2408.0,2105.012755307002,0.0
1772287226871,59116,18924,1808384,213,179,4578,7200,39,5046,12775,psi_douyin_20260228_221442.csv,151234.0,24997.0,63934.0,213.0,4584.0,7321.0,69546.0,213.0,4905.0,11146.0,71432.0,213.0,5436.0,16553.0,54298.0,213.0,31432.0,23369.117552873162,86.95688586880283
1772287227610,109248,17567,1805672,4243,2859,11122,12846,15,11167,4288,psi_douyin_20260228_221442.csv,58012.0,14968.0,168364.0,4456.0,15700.0,20046.0,178554.0,4456.0,15878.0,21275.0,180193.0,4456.0,16536.0,29162.0,50132.0,4030.0,-2712.0,45073.64058959519,1716.9213921046783
1772287228354,41986,7430,1894176,0,0,5649,8002,0,5080,12164,psi_douyin_20260228_221442.csv,40720.0,21364.0,151234.0,4243.0,16771.0,20848.0,220522.0,4456.0,21490.0,28775.0,222173.0,4456.0,22140.0,36406.0,-67262.0,-4243.0,88504.0,42730.75159023849,1716.9213921046783
1772287229125,16026,7538,1895152,0,0,1752,7443,0,1273,4320,psi_douyin_20260228_221442.csv,34079.0,20851.0,58012.0,0.0,7401.0,15445.0,232391.0,4456.0,23171.0,36108.0,237371.0,4456.0,23452.0,40190.0,-25960.0,0.0,976.0,41166.0060847135,1716.9213921046783
1772287229998,24694,13826,1842512,0,0,461,915,0,550,6211,psi_douyin_20260228_221442.csv,10277.0,7189.0,40720.0,0.0,2213.0,8358.0,255888.0,4456.0,23568.0,36527.0,261500.0,4456.0,23889.0,40352.0,8668.0,0.0,-52640.0,37866.55296696548,1716.9213921046783
1772287230854,9385,7025,1848096,0,0,122,157,0,154,0,psi_douyin_20260228_221442.csv,5745.0,1805.0,34079.0,0.0,583.0,1072.0,260455.0,4456.0,23684.0,36563.0,270645.0,4456.0,23862.0,37792.0,-15309.0,0.0,5584.0,36989.78558692479,1716.9213921046783
1772287231710,892,164,1861260,0,0,282,1453,0,95,31,psi_douyin_20260228_221442.csv,30999.0,17422.0,10277.0,0.0,404.0,1610.0,202231.0,4243.0,19388.0,30816.0,271519.0,4456.0,24107.0,38743.0,-8493.0,0.0,13164.0,39590.95942468014,1732.1974964381707
1772287232583,4853,1641,1867884,0,0,107,970,0,4,576,psi_douyin_20260228_221442.csv,117824.0,68051.0,5745.0,0.0,389.0,2423.0,97836.0,0.0,8373.0,18940.0,272215.0,4456.0,24143.0,39603.0,3961.0,0.0,6624.0,15143.06567376647,0.0
1772287233477,26146,15781,1870512,0,0,59,1735,0,3,2125,psi_douyin_20260228_221442.csv,176453.0,70321.0,30999.0,0.0,166.0,2705.0,81996.0,0.0,2783.0,12673.0,297164.0,4456.0,24138.0,40842.0,21293.0,0.0,2628.0,10412.567310707027,0.0
1772287234299,91678,52270,1609252,18843,14857,114,1888,289,36,11565,psi_douyin_20260228_221442.csv,186355.0,60928.0,117824.0,18843.0,173.0,3623.0,157648.0,18843.0,1145.0,7118.0,384024.0,23299.0,24246.0,42609.0,65532.0,18843.0,-261260.0,33670.579096099165,7692.622537210571
1772287235258,84775,18051,1523252,0,0,807,2227,0,1356,8057,psi_douyin_20260228_221442.csv,107834.0,44058.0,176453.0,18843.0,921.0,4115.0,217729.0,18843.0,1491.0,8430.0,409683.0,23086.0,20475.0,37636.0,-6903.0,-18843.0,-86000.0,41198.807950797185,7692.622537210571
1772287236084,101580,42877,1675492,0,0,956,12227,0,65,17545,psi_douyin_20260228_221442.csv,28526.0,17167.0,186355.0,0.0,1763.0,14454.0,309924.0,18843.0,2325.0,20500.0,402015.0,18843.0,10309.0,37017.0,16805.0,0.0,152240.0,46063.649447259406,7692.622537210571
1772287236882,6254,1181,1543572,0,0,464,2416,0,482,2401,psi_douyin_20260228_221442.csv,165437.0,54070.0,107834.0,0.0,1420.0,14643.0,315286.0,18843.0,2507.0,21463.0,366283.0,18843.0,5124.0,31431.0,-95326.0,0.0,-131920.0,44919.676128247724,7692.622537210571
1772287237630,22272,15986,1445632,0,0,125,261,0,87,7891,psi_douyin_20260228_221442.csv,342343.0,92755.0,28526.0,0.0,589.0,2677.0,332705.0,18843.0,2525.0,20754.0,372529.0,18843.0,3497.0,24249.0,16018.0,0.0,-97940.0,41665.69577202172,7692.622537210571
1772287238492,143165,38084,1318200,420,380,14794,22663,16,15817,16406,psi_douyin_20260228_221442.csv,365745.0,66313.0,165437.0,420.0,14919.0,22924.0,449724.0,19263.0,17260.0,41682.0,491000.0,19263.0,17830.0,45997.0,120893.0,420.0,-127432.0,51444.94482065269,7660.172158639778
1772287239373,199178,54671,1563160,1350,975,7565,19831,9,8388,13957,psi_douyin_20260228_221442.csv,336824.0,30426.0,342343.0,1770.0,22359.0,42494.0,557224.0,1770.0,24711.0,59625.0,680793.0,20613.0,25273.0,65671.0,56013.0,930.0,244960.0,72744.45693155365,543.4611301647984
1772287240198,166567,11642,1503704,0,0,17534,54334,49,15460,8611,psi_douyin_20260228_221442.csv,342978.0,34558.0,365745.0,1350.0,25099.0,74165.0,639016.0,1770.0,41438.0,111732.0,846468.0,20613.0,42525.0,118552.0,-32611.0,-1350.0,-59456.0,78370.14897948493,543.4611301647984
1772287240962,170257,18784,1568256,4289,3326,16290,33097,16,16095,15118,psi_douyin_20260228_221442.csv,265368.0,24577.0,336824.0,4289.0,33824.0,87431.0,707693.0,6059.0,56772.0,132602.0,1011872.0,24902.0,58708.0,150679.0,3690.0,4289.0,64552.0,82418.0747637717,1689.7242871742912
1772287241724,172721,15774,1757364,0,0,7668,17678,0,6497,12922,psi_douyin_20260228_221442.csv,221029.0,31218.0,342978.0,4289.0,23958.0,50775.0,874160.0,6059.0,63976.0,147864.0,1158447.0,24902.0,66317.0,166622.0,2464.0,-4289.0,189108.0,63038.72778750106,1689.7242871742912
1772287242458,92647,8803,1687708,0,0,4622,20063,0,4646,9903,psi_douyin_20260228_221442.csv,161097.0,25175.0,265368.0,0.0,12290.0,37741.0,944535.0,6059.0,68473.0,167666.0,1159416.0,6059.0,70825.0,184797.0,-80074.0,0.0,-69656.0,36400.697409527624,1689.7242871742912
1772287243218,128382,22415,1678336,0,0,7341,17227,0,7033,9501,psi_douyin_20260228_221442.csv,66655.0,16295.0,221029.0,0.0,11963.0,37290.0,929752.0,5639.0,61020.0,162230.0,1203023.0,6059.0,77359.0,199797.0,35735.0,0.0,-9372.0,38022.90190223069,1727.327463646273
1772287243913,32715,2760,1663460,0,0,4788,7067,0,4989,12385,psi_douyin_20260228_221442.csv,45215.0,17169.0,161097.0,0.0,12129.0,24294.0,763289.0,4289.0,58243.0,149466.0,1134158.0,6059.0,81191.0,194637.0,-95667.0,0.0,-14876.0,55854.361005803825,1750.9769177995083
1772287244594,33940,13535,1711440,0,0,2831,7112,0,2434,19568,psi_douyin_20260228_221442.csv,12575.0,3654.0,66655.0,0.0,7619.0,14179.0,630662.0,4289.0,43540.0,102244.0,1161844.0,6059.0,83558.0,199333.0,1225.0,0.0,47980.0,62957.91643206325,1750.9769177995083
1772287245347,11275,3634,1793408,0,0,1698,8817,0,1477,4146,psi_douyin_20260228_221442.csv,2833.0,881.0,45215.0,0.0,4529.0,15929.0,471680.0,0.0,28948.0,77964.0,1150847.0,6059.0,85131.0,207889.0,-22665.0,0.0,81968.0,63508.94701903552,0.0
1772287246185,1300,20,1788124,0,0,108,206,0,4,0,psi_douyin_20260228_221442.csv,7965.0,4922.0,12575.0,0.0,1806.0,9023.0,300259.0,0.0,21388.0,60492.0,1008982.0,5639.0,70445.0,185432.0,-9975.0,0.0,-5284.0,49780.525916935236,0.0
1772287247038,1533,861,1789112,0,0,173,651,0,167,2178,psi_douyin_20260228_221442.csv,9029.0,5038.0,2833.0,0.0,281.0,857.0,209145.0,0.0,16939.0,41080.0,811337.0,4289.0,63053.0,166252.0,233.0,0.0,988.0,48052.11051660473,0.0
1772287247899,6432,4061,1944148,0,0,270,2985,0,205,0,psi_douyin_20260228_221442.csv,4551.0,2284.0,7965.0,0.0,443.0,3636.0,87195.0,0.0,9868.0,26838.0,651202.0,4289.0,45789.0,114903.0,4899.0,0.0,155036.0,15017.122397450014,0.0
1772287248828,2597,977,1951576,0,0,227,1956,0,196,0,psi_douyin_20260228_221442.csv,6062.0,3333.0,9029.0,0.0,497.0,4941.0,57077.0,0.0,5307.0,21727.0,483542.0,0.0,29726.0,83762.0,-3835.0,0.0,7428.0,12555.798332510027,0.0
1772287249771,1954,1307,1956060,0,0,64,478,0,183,0,psi_douyin_20260228_221442.csv,27915.0,21364.0,4551.0,0.0,291.0,2434.0,25091.0,0.0,2540.0,15093.0,312775.0,0.0,22122.0,66562.0,-643.0,0.0,4484.0,3954.048123968862,0.0
1772287250561,4108,2026,1886180,0,0,249,1845,0,69,6070,psi_douyin_20260228_221442.csv,26991.0,21149.0,6062.0,0.0,313.0,2323.0,17924.0,0.0,1091.0,8121.0,224236.0,0.0,17749.0,48344.0,2154.0,0.0,-69880.0,1964.8887669946344,0.0
1772287251409,23807,19338,1892092,0,0,172,1900,0,250,0,psi_douyin_20260228_221442.csv,32046.0,1996.0,27915.0,0.0,421.0,3745.0,40431.0,0.0,1155.0,9815.0,119661.0,0.0,10580.0,33017.0,19699.0,0.0,5912.0,8549.711778767456,0.0
1772287252292,3184,1811,1872444,0,0,613,3059,0,188,0,psi_douyin_20260228_221442.csv,30172.0,277.0,26991.0,0.0,785.0,4959.0,42082.0,0.0,1595.0,12223.0,90130.0,0.0,6405.0,29009.0,-20623.0,0.0,-19648.0,8373.419819085964,0.0
1772287253025,28862,185,1837276,0,0,7167,8548,0,6895,0,psi_douyin_20260228_221442.csv,1514.0,92.0,32046.0,0.0,7780.0,11607.0,64512.0,0.0,8492.0,17786.0,85052.0,0.0,10741.0,30445.0,25678.0,0.0,-35168.0,12196.157706425203,0.0
1772287253843,1310,92,1834240,0,0,287,262,0,141,0,psi_douyin_20260228_221442.csv,393.0,0.0,30172.0,0.0,7454.0,8810.0,63225.0,0.0,8552.0,16092.0,75087.0,0.0,9330.0,21890.0,-27552.0,0.0,-3036.0,12378.227591218174,0.0
1772287254694,204,0,1836868,0,0,125,53,0,103,0,psi_douyin_20260228_221442.csv,754.0,5.0,1514.0,0.0,412.0,315.0,61475.0,0.0,8613.0,15667.0,73991.0,0.0,9347.0,21737.0,-1106.0,0.0,2628.0,12638.80472855964,0.0
1772287255480,189,0,1709788,0,0,119,135,0,540,0,psi_douyin_20260228_221442.csv,1151.0,9.0,393.0,0.0,244.0,188.0,57556.0,0.0,8483.0,13957.0,72647.0,0.0,9293.0,21221.0,-15.0,0.0,-127080.0,13111.857712264176,0.0
1772287256325,565,5,1622560,0,0,616,580,0,121,0,psi_douyin_20260228_221442.csv,1462.0,83.0,754.0,0.0,735.0,715.0,34314.0,0.0,8927.0,12637.0,66780.0,0.0,9639.0,18816.0,376.0,0.0,-87228.0,11393.189158440007,0.0
1772287257062,586,4,1614932,0,0,348,362,0,375,0,psi_douyin_20260228_221442.csv,1251.0,271.0,1151.0,0.0,964.0,942.0,31716.0,0.0,8662.0,9940.0,64769.0,0.0,9760.0,17222.0,21.0,0.0,-7628.0,11556.992048106416,0.0
